TimeSinceMark,CurrentStage,AltitudeASL,DownRange,SpeedSurface,SpeedOrbital,Mass,Acceleration,Q,AoA,AoS,AoD,AltitudeTrue,Pitch,GravityLosses,DragLosses,SteeringLosses,DeltaVExpended
14.0199999999872,3,2917.95475426028,6.90229314250466,208.250330961758,271.709028670987,10.749311927706,0.340128434140814,17022.0166637979,0.00312081755010582,-0.34090858478126,0.340795654199792,2831.62688468804,89.9980224609375,49.6013168779133,84.3708432988995,166.737230821853,426.755269979932
14.2199999999871,3,2959.3195045622,7.15323348132324,205.665919040276,269.728467853867,10.749311927706,0.332810136693461,16516.9638363455,0.00310085569920069,-0.351357918369147,0.351033700701984,2873.22523860026,90,49.6013168779133,85.0162474799114,166.737230821853,426.755269979932
14.4199999999869,3,3000.16891658951,7.42487047728366,203.09581690359,267.769181476283,10.749311927706,0.325640557901391,16025.0839557774,0.00310442429482369,-0.36186944071082,0.361574860237272,2914.30823562828,89.996044921875,49.6013168779133,85.6477238946218,166.737230821853,426.755269979932
14.6199999999867,3,3040.50582438156,7.69162375827788,200.539783199231,265.831040844846,10.749311927706,0.318593403398272,15546.0088098834,0.00322307943809298,-0.37241868326287,0.372082045811743,2954.8671827091,89.9940673828125,49.6013168779133,86.2654908261988,166.737230821853,426.755269979932
14.8199999999865,3,3080.33301839347,7.9535073154071,197.997619130799,263.913951587005,10.749311927706,0.311647566207541,15079.3870174397,0.0033767198940167,-0.383027815623362,0.382969471038959,2994.92971102963,89.9940673828125,49.6013168779133,86.8697273896708,166.737230821853,426.755269979932
15.0199999999863,3,3119.65325304434,8.2219514235158,195.469159316578,262.017846415522,10.749311927706,0.304785473822465,14624.8882066187,0.00357149492967946,-0.39376102645346,0.393850196273723,3034.47923479845,89.9980224609375,49.6013168779133,87.4605829142031,166.737230821853,426.755269979932
15.2199999999862,3,3158.46925265274,8.48550310548657,192.954263375503,260.142678081665,10.749311927706,0.297993912204044,14182.1938587577,0.00392124766853338,-0.404570484562121,0.404006615448608,3073.50983456473,89.9980224609375,49.6013168779133,88.0381847609983,166.737230821853,426.755269979932
15.419999999986,3,3196.78371581662,8.78389668186832,190.452812875298,258.288416444763,10.749311927706,0.291262034933694,13750.9990580838,0.0043365601305189,-0.415476386759423,0.414612922619476,3112.06258593843,89.996044921875,49.6013168779133,88.6026395926945,166.737230821853,426.755269979932
15.6199999999858,3,3234.5993194564,9.03769565823787,187.964705680356,256.455044140562,10.749311927706,0.284580948766621,13331.0040015145,0.00480455045210331,-0.426463884747574,0.426113777899387,3150.09680024036,90,49.6013168779133,89.1540399855895,166.737230821853,426.755269979932
15.8199999999856,3,3271.91872130372,9.32634240601226,185.489852361677,254.64255327053,10.749311927706,0.277944594572928,12921.9296837494,0.00532839982441614,-0.437598076734499,0.437264882360254,3187.65042537854,90,49.6013168779133,89.6924687647613,166.737230821853,426.755269979932
16.0199999999854,3,3308.74456219543,9.63568215508431,183.028169848058,252.850941026348,10.749311927706,0.271348986564734,12523.497265789,0.0059084084360382,-0.448880083913673,0.449007305384108,3224.68775107413,89.996044921875,49.6013168779133,90.2180028713054,166.737230821853,426.755269979932
